RAW Data export file (tab separated)


Client:	,SA95
Session:	SA95BP-6.75to4.25 
Date:	01-07-2018
Time:	14:33:24
Duration:	985	Seconds.
Output rate:	256	Samples/sec.

256 SPS	32 SPS	
Sensor-B:ECG/EKG	Sensor-G:RSP	


16535.891	668.788
16526.600	668.788
16526.537	668.965
16524.725	668.965
16521.059	668.965
16514.494	668.965
16510.789	668.965
16509.227	668.965
16509.389	668.965
16510.283	668.965
16508.285	669.133
16506.623	669.133
16505.949	669.133
16505.936	669.133
16498.174	669.133
16491.820	669.133
16497.318	669.133
16500.980	669.133
16501.775	669.258
16497.602	669.258
16491.047	669.258
16490.738	669.258
16491.121	669.258
16492.961	669.258
16493.254	669.258
16490.195	669.258
16485.555	669.356
16484.988	669.356
16485.545	669.356
16485.010	669.356
16484.797	669.356
16486.576	669.356
16489.215	669.356
16484.660	669.356
16483.816	669.362
16484.783	669.362
16479.705	669.362
16472.615	669.362
16469.320	669.362
16470.912	669.362
16472.441	669.362
16471.180	669.362
16480.793	669.344
16490.543	669.344
16530.178	669.344
16551.848	669.344
16554.838	669.344
16551.939	669.344
16540.039	669.344
16537.656	669.344
16543.740	669.346
16570.664	669.346
16588.309	669.346
16580.939	669.346
16542.166	669.346
16539.260	669.346
16540.971	669.346
16531.936	669.346
16517.293	669.378
16486.896	669.378
16447.373	669.378
16424.143	669.378
16433.152	669.378
16455.246	669.378
16456.828	669.378
16448.635	669.378
16445.439	669.395
16449.322	669.395
16454.826	669.395
16455.998	669.395
16462.242	669.395
16471.971	669.395
16471.234	669.395
16463.635	669.395
16459.492	669.418
16459.246	669.418
16478.438	669.418
16581.008	669.418
16841.516	669.418
17265.029	669.418
17691.113	669.418
17969.643	669.418
18187.607	669.372
18409.916	669.372
18479.813	669.372
18358.666	669.372
18211.771	669.372
17328.035	669.372
16605.455	669.372
16232.372	669.372
16211.680	669.317
16393.654	669.317
16435.691	669.317
16484.799	669.317
16508.863	669.317
16512.273	669.317
16506.307	669.317
16493.121	669.317
16493.330	669.240
16496.760	669.240
16500.268	669.240
16504.295	669.240
16508.650	669.240
16507.006	669.240
16499.025	669.240
16495.529	669.240
16500.434	669.152
16510.039	669.152
16513.486	669.152
16512.094	669.152
16510.195	669.152
16510.572	669.152
16515.813	669.152
16520.904	669.152
16520.264	668.989
16518.594	668.989
16515.664	668.989
16523.160	668.989
16538.406	668.989
16543.625	668.989
16541.324	668.989
16545.207	668.989
16549.529	668.822
16553.549	668.822
16567.145	668.822
16583.068	668.822
16588.338	668.822
16587.977	668.822
16597.004	668.822
16613.893	668.822
16627.063	668.671
16632.422	668.671
16651.184	668.671
16657.439	668.671
16678.129	668.671
16699.926	668.671
16718.250	668.671
16726.172	668.671
16751.211	668.556
16756.887	668.556
16773.480	668.556
16787.502	668.556
16802.229	668.556
16810.299	668.556
16829.682	668.556
16833.572	668.556
16834.918	668.361
16841.754	668.361
16852.752	668.361
16852.867	668.361
16838.996	668.361
16823.436	668.361
16807.348	668.361
16783.480	668.361
16756.814	668.144
16732.211	668.144
16707.359	668.144
16685.953	668.144
16665.281	668.144
16647.234	668.144
16631.668	668.144
16615.092	668.144
16603.254	667.969
16595.064	667.969
16586.484	667.969
16579.869	667.969
16575.221	667.969
16572.867	667.969
16573.152	667.969
16570.545	667.969
16567.471	667.849
